Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_runnxpxrsen_GAT_Variant,95.02,95.39,97.05,98.15,98.52,99.45,95.38,95.02,95.39,97.05,98.15,98.52,99.45,99.33,99.55,97.14,32,32,8,0.1,0.0,1,0.015,3,2,64,1,3,0.1,inner,2000,0.0719099044799804,0.1279590129852295,45952
cora_runnxpxrsen_GAT_Variant,92.07,95.39,96.86,98.15,98.52,99.45,93.7,92.07,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.0,1,0.015,3,2,64,1,3,0.1,dot,2000,0.205794095993042,0.2237429618835449,52289
cora_runjjq8or1x_GAT_Variant,93.91,95.39,96.49,98.15,98.52,99.26,94.59,93.91,95.39,96.49,98.15,98.52,99.26,99.34,99.55,97.14,32,32,4,0.1,0.0,2,0.015,3,2,64,1,3,0.1,inner,2000,0.1515276432037353,0.2117207050323486,47072
cora_runnxpxrsen_GAT_Variant,92.07,95.39,96.86,98.15,98.52,99.45,93.7,92.07,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.0,2,0.015,3,2,64,1,3,0.1,inner,2000,0.2024612426757812,0.2721962928771972,47072
cora_runjjq8or1x_GAT_Variant,93.91,95.39,96.49,98.15,98.52,99.26,94.59,93.91,95.39,96.49,98.15,98.52,99.26,99.34,99.55,97.14,32,32,4,0.1,0.0,2,0.015,3,2,64,1,3,0.1,dot,2000,0.184891939163208,0.2377276420593261,53409
cora_runnxpxrsen_GAT_Variant,92.07,95.39,96.86,98.15,98.52,99.45,93.7,92.07,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.0,2,0.015,3,2,64,1,3,0.1,dot,2000,0.1290714740753173,0.1505227088928222,53409
cora_runjjq8or1x_GAT_Variant,93.91,95.39,96.49,98.15,98.52,99.26,94.59,93.91,95.39,96.49,98.15,98.52,99.26,99.34,99.55,97.14,32,32,4,0.1,0.0,3,0.015,3,2,64,1,3,0.1,inner,2000,0.1700556278228759,0.2362864017486572,48192
cora_runnxpxrsen_GAT_Variant,92.07,95.39,96.86,98.15,98.52,99.45,93.7,92.07,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.0,3,0.015,3,2,64,1,3,0.1,inner,2000,0.1382322311401367,0.2210175991058349,48192
cora_runjjq8or1x_GAT_Variant,93.91,95.39,96.49,98.15,98.52,99.26,94.59,93.91,95.39,96.49,98.15,98.52,99.26,99.34,99.55,97.14,32,32,4,0.1,0.0,3,0.015,3,2,64,1,3,0.1,dot,2000,0.2392735481262207,0.2611706256866455,54529
cora_runjjq8or1x_GAT_Variant,93.91,95.39,96.49,98.15,98.52,99.26,94.59,93.91,95.39,96.49,98.15,98.52,99.26,99.34,99.55,97.14,32,32,4,0.1,0.1,1,0.015,3,2,64,1,3,0.1,inner,2000,0.08642578125,0.1512494087219238,45952
cora_runnxpxrsen_GAT_Variant,92.07,95.39,96.86,98.15,98.52,99.45,93.7,92.07,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.0,3,0.015,3,2,64,1,3,0.1,dot,2000,0.3196272850036621,0.3330106735229492,54529
cora_runjjq8or1x_GAT_Variant,95.02,95.39,96.49,98.15,98.52,99.45,95.39,95.02,95.39,96.49,98.15,98.52,99.45,99.34,99.55,97.14,32,32,4,0.1,0.1,1,0.015,3,2,64,1,3,0.1,dot,2000,0.1024022102355957,0.1815705299377441,52289
cora_runnxpxrsen_GAT_Variant,92.07,95.39,96.86,98.15,98.52,99.45,93.7,92.07,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.1,1,0.015,3,2,64,1,3,0.1,inner,2000,0.1051619052886962,0.1415004730224609,45952
cora_runnxpxrsen_GAT_Variant,93.54,95.39,96.86,98.15,98.52,99.45,94.64,93.54,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.1,1,0.015,3,2,64,1,3,0.1,dot,2000,0.093498945236206,0.1270990371704101,52289
cora_runjjq8or1x_GAT_Variant,95.02,95.39,96.49,98.15,98.52,99.45,95.39,95.02,95.39,96.49,98.15,98.52,99.45,99.34,99.55,97.14,32,32,4,0.1,0.1,2,0.015,3,2,64,1,3,0.1,inner,2000,0.1518137454986572,0.1831564903259277,47072
cora_runnxpxrsen_GAT_Variant,93.54,95.39,96.86,98.15,98.52,99.45,94.64,93.54,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.1,2,0.015,3,2,64,1,3,0.1,inner,2000,0.3630776405334472,0.6701016426086426,47072
cora_runjjq8or1x_GAT_Variant,95.02,95.39,96.49,98.15,98.52,99.45,95.39,95.02,95.39,96.49,98.15,98.52,99.45,99.34,99.55,97.14,32,32,4,0.1,0.1,2,0.015,3,2,64,1,3,0.1,dot,2000,0.0907561779022216,0.1014642715454101,53409
cora_runnxpxrsen_GAT_Variant,93.54,95.39,96.86,98.15,98.52,99.45,94.64,93.54,95.39,96.86,98.15,98.52,99.45,99.33,99.55,97.23,32,32,8,0.1,0.1,2,0.015,3,2,64,1,3,0.1,dot,2000,0.2249226570129394,0.2451851367950439,53409
cora_runjjq8or1x_GAT_Variant,95.02,95.39,96.49,98.15,98.52,99.45,95.39,95.02,95.39,96.49,98.15,98.52,99.45,99.34,99.55,97.14,32,32,4,0.1,0.1,3,0.015,3,2,64,1,3,0.1,inner,2000,0.1518609523773193,0.2115004062652588,48192
