Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc
cora_jq9p4q51_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.56 ± nan,69.35 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.56 ± nan,69.35 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_dvo95dlc_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.89 ± nan,50.63 ± nan,69.37 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.89 ± nan,50.63 ± nan,69.37 ± nan,98.81 ± nan,98.36 ± nan,79.13 ± nan
cora_qncwysld_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.97 ± nan,49.94 ± nan,69.11 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.97 ± nan,49.94 ± nan,69.11 ± nan,98.81 ± nan,98.35 ± nan,79.11 ± nan
cora_n7ebsr65_GAE,1.23 ± nan,2.83 ± nan,18.15 ± nan,28.04 ± nan,50.67 ± nan,69.30 ± nan,5.88 ± nan,1.23 ± nan,2.83 ± nan,18.15 ± nan,28.04 ± nan,50.67 ± nan,69.30 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_g1473hxi_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.89 ± nan,50.62 ± nan,69.27 ± nan,5.89 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.89 ± nan,50.62 ± nan,69.27 ± nan,98.81 ± nan,98.36 ± nan,79.07 ± nan
cora_iip7r6ba_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.94 ± nan,50.60 ± nan,69.29 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.94 ± nan,50.60 ± nan,69.29 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_y9xytzm6_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.82 ± nan,50.64 ± nan,69.38 ± nan,5.87 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.82 ± nan,50.64 ± nan,69.38 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_fahypqux_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.06 ± nan,50.52 ± nan,69.15 ± nan,5.87 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.06 ± nan,50.52 ± nan,69.15 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_6597rnnb_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.08 ± nan,50.56 ± nan,69.31 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.08 ± nan,50.56 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_dsfefpsc_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.00 ± nan,50.62 ± nan,69.37 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.00 ± nan,50.62 ± nan,69.37 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_wdqzorht_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.04 ± nan,50.62 ± nan,69.31 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.04 ± nan,50.62 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.12 ± nan
cora_tfrbzd5a_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.79 ± nan,50.75 ± nan,69.14 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.79 ± nan,50.75 ± nan,69.14 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_4fcrz5cv_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.03 ± nan,50.63 ± nan,69.36 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.03 ± nan,50.63 ± nan,69.36 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_wb294swk_GAE,1.23 ± nan,2.83 ± nan,18.17 ± nan,28.08 ± nan,50.59 ± nan,69.35 ± nan,5.89 ± nan,1.23 ± nan,2.83 ± nan,18.17 ± nan,28.08 ± nan,50.59 ± nan,69.35 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_mhnhw9k2_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.66 ± nan,69.28 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.66 ± nan,69.28 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_0nji7inc_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.94 ± nan,50.61 ± nan,69.29 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.94 ± nan,50.61 ± nan,69.29 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_6hk0tbrg_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.97 ± nan,50.56 ± nan,69.24 ± nan,5.87 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.97 ± nan,50.56 ± nan,69.24 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_qfoixdbz_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.05 ± nan,50.61 ± nan,69.41 ± nan,5.87 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.05 ± nan,50.61 ± nan,69.41 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_xu87xxvf_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.87 ± nan,50.55 ± nan,69.24 ± nan,5.87 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.87 ± nan,50.55 ± nan,69.24 ± nan,98.81 ± nan,98.36 ± nan,79.08 ± nan
cora_o2pei4ew_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.76 ± nan,50.66 ± nan,69.41 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.76 ± nan,50.66 ± nan,69.41 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_39jlo880_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.67 ± nan,69.36 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.67 ± nan,69.36 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_gwm4nmtr_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.96 ± nan,50.59 ± nan,69.22 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.96 ± nan,50.59 ± nan,69.22 ± nan,98.81 ± nan,98.35 ± nan,79.11 ± nan
cora_zf1gcn3o_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.03 ± nan,50.73 ± nan,69.19 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.03 ± nan,50.73 ± nan,69.19 ± nan,98.81 ± nan,98.35 ± nan,79.08 ± nan
cora_enzvblf2_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.90 ± nan,50.58 ± nan,69.00 ± nan,5.89 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.90 ± nan,50.58 ± nan,69.00 ± nan,98.81 ± nan,98.36 ± nan,79.13 ± nan
cora_oariawur_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.99 ± nan,50.60 ± nan,69.38 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.99 ± nan,50.60 ± nan,69.38 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_275kr3w3_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.97 ± nan,50.68 ± nan,69.34 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.97 ± nan,50.68 ± nan,69.34 ± nan,98.81 ± nan,98.36 ± nan,78.84 ± nan
cora_qupjjvi6_GAE,1.25 ± nan,2.81 ± nan,18.15 ± nan,27.81 ± nan,50.73 ± nan,69.28 ± nan,5.88 ± nan,1.25 ± nan,2.81 ± nan,18.15 ± nan,27.81 ± nan,50.73 ± nan,69.28 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_s5r9yc58_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.12 ± nan,50.66 ± nan,69.33 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.12 ± nan,50.66 ± nan,69.33 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_fag2nkeq_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.99 ± nan,50.59 ± nan,69.21 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.99 ± nan,50.59 ± nan,69.21 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_tf2qg5qz_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.03 ± nan,50.66 ± nan,69.41 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.03 ± nan,50.66 ± nan,69.41 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_c5g1798l_GAE,1.21 ± nan,2.83 ± nan,18.17 ± nan,28.11 ± nan,50.67 ± nan,69.36 ± nan,5.88 ± nan,1.21 ± nan,2.83 ± nan,18.17 ± nan,28.11 ± nan,50.67 ± nan,69.36 ± nan,98.81 ± nan,98.35 ± nan,79.12 ± nan
cora_imv7ksri_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.21 ± nan,50.67 ± nan,69.34 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.21 ± nan,50.67 ± nan,69.34 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_yccnsijy_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.96 ± nan,50.68 ± nan,69.31 ± nan,5.89 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.96 ± nan,50.68 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.15 ± nan
cora_jnwxetxi_GAE,1.23 ± nan,2.77 ± nan,18.20 ± nan,28.04 ± nan,50.66 ± nan,69.31 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.20 ± nan,28.04 ± nan,50.66 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.06 ± nan
cora_pscg3d5f_GAE,1.23 ± nan,2.81 ± nan,18.17 ± nan,28.04 ± nan,50.66 ± nan,69.41 ± nan,5.89 ± nan,1.23 ± nan,2.81 ± nan,18.17 ± nan,28.04 ± nan,50.66 ± nan,69.41 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_uij7h5da_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.00 ± nan,50.52 ± nan,69.31 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.00 ± nan,50.52 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_cruxsmp3_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.20 ± nan,50.62 ± nan,69.22 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.20 ± nan,50.62 ± nan,69.22 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_1aef1e43_GAE,1.25 ± nan,2.77 ± nan,18.11 ± nan,27.89 ± nan,50.68 ± nan,69.19 ± nan,5.89 ± nan,1.25 ± nan,2.77 ± nan,18.11 ± nan,27.89 ± nan,50.68 ± nan,69.19 ± nan,98.81 ± nan,98.36 ± nan,79.14 ± nan
cora_u43wev10_GAE,1.23 ± nan,2.83 ± nan,18.15 ± nan,28.03 ± nan,50.70 ± nan,69.41 ± nan,5.87 ± nan,1.23 ± nan,2.83 ± nan,18.15 ± nan,28.03 ± nan,50.70 ± nan,69.41 ± nan,98.81 ± nan,98.36 ± nan,79.13 ± nan
cora_j2p4frnc_GAE,1.23 ± nan,2.83 ± nan,18.15 ± nan,28.13 ± nan,50.61 ± nan,69.19 ± nan,5.88 ± nan,1.23 ± nan,2.83 ± nan,18.15 ± nan,28.13 ± nan,50.61 ± nan,69.19 ± nan,98.81 ± nan,98.36 ± nan,79.14 ± nan
cora_r2h4bjv6_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,28.10 ± nan,50.68 ± nan,69.22 ± nan,5.87 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,28.10 ± nan,50.68 ± nan,69.22 ± nan,98.81 ± nan,98.36 ± nan,79.15 ± nan
cora_der8rqra_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.88 ± nan,50.59 ± nan,69.21 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.88 ± nan,50.59 ± nan,69.21 ± nan,98.81 ± nan,98.36 ± nan,79.13 ± nan
cora_7kmsaxoc_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.02 ± nan,50.66 ± nan,69.37 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.02 ± nan,50.66 ± nan,69.37 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_qtmz8b5j_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.89 ± nan,50.59 ± nan,69.28 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.89 ± nan,50.59 ± nan,69.28 ± nan,98.81 ± nan,98.36 ± nan,79.08 ± nan
cora_h0em4k0z_GAE,1.23 ± nan,2.77 ± nan,18.20 ± nan,28.06 ± nan,50.61 ± nan,69.31 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.20 ± nan,28.06 ± nan,50.61 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_lk1j5k3i_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.82 ± nan,50.55 ± nan,69.10 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.82 ± nan,50.55 ± nan,69.10 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_87zy59n8_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.03 ± nan,50.68 ± nan,69.33 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.03 ± nan,50.68 ± nan,69.33 ± nan,98.81 ± nan,98.35 ± nan,79.09 ± nan
cora_p8arfyk4_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.59 ± nan,69.34 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.59 ± nan,69.34 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_81fmi5sl_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.92 ± nan,50.68 ± nan,69.41 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.92 ± nan,50.68 ± nan,69.41 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_5d3rwvnu_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.97 ± nan,50.62 ± nan,69.27 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.97 ± nan,50.62 ± nan,69.27 ± nan,98.81 ± nan,98.35 ± nan,79.12 ± nan
cora_1pqsfcsl_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.90 ± nan,50.68 ± nan,69.38 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.90 ± nan,50.68 ± nan,69.38 ± nan,98.81 ± nan,98.35 ± nan,79.11 ± nan
cora_70tyixpg_GAE,1.23 ± nan,2.81 ± nan,18.15 ± nan,27.99 ± nan,50.59 ± nan,69.27 ± nan,5.88 ± nan,1.23 ± nan,2.81 ± nan,18.15 ± nan,27.99 ± nan,50.59 ± nan,69.27 ± nan,98.81 ± nan,98.36 ± nan,79.07 ± nan
cora_nyfxtc4d_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.94 ± nan,50.62 ± nan,69.13 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.94 ± nan,50.62 ± nan,69.13 ± nan,98.81 ± nan,98.35 ± nan,79.11 ± nan
cora_or2xiga8_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.97 ± nan,50.54 ± nan,69.33 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.97 ± nan,50.54 ± nan,69.33 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_mmwfwkhy_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.08 ± nan,50.66 ± nan,69.37 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.08 ± nan,50.66 ± nan,69.37 ± nan,98.81 ± nan,98.36 ± nan,79.12 ± nan
cora_55tcv54k_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.55 ± nan,69.23 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.55 ± nan,69.23 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_pu2838rx_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.66 ± nan,69.27 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.66 ± nan,69.27 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_kba6bc5y_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.68 ± nan,69.23 ± nan,5.87 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.68 ± nan,69.23 ± nan,98.81 ± nan,98.36 ± nan,79.14 ± nan
cora_7t92yx16_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.04 ± nan,50.64 ± nan,69.37 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.04 ± nan,50.64 ± nan,69.37 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_6h9bztau_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.84 ± nan,50.70 ± nan,69.22 ± nan,5.89 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.84 ± nan,50.70 ± nan,69.22 ± nan,98.81 ± nan,98.35 ± nan,79.14 ± nan
cora_kwqhp3v9_GAE,1.23 ± nan,2.77 ± nan,18.13 ± nan,28.00 ± nan,50.66 ± nan,69.33 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.13 ± nan,28.00 ± nan,50.66 ± nan,69.33 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_plskg0s7_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.82 ± nan,50.73 ± nan,69.29 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.82 ± nan,50.73 ± nan,69.29 ± nan,98.81 ± nan,98.36 ± nan,79.12 ± nan
cora_2z4fqjki_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.88 ± nan,50.68 ± nan,69.26 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.88 ± nan,50.68 ± nan,69.26 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_7jtqomyo_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.08 ± nan,50.45 ± nan,69.44 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.08 ± nan,50.45 ± nan,69.44 ± nan,98.81 ± nan,98.36 ± nan,79.08 ± nan
cora_87ckika5_GAE,1.25 ± nan,2.77 ± nan,18.20 ± nan,27.85 ± nan,50.41 ± nan,69.27 ± nan,5.89 ± nan,1.25 ± nan,2.77 ± nan,18.20 ± nan,27.85 ± nan,50.41 ± nan,69.27 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_4umoqvyx_GAE,1.23 ± nan,2.81 ± nan,18.17 ± nan,28.05 ± nan,50.61 ± nan,69.34 ± nan,5.89 ± nan,1.23 ± nan,2.81 ± nan,18.17 ± nan,28.05 ± nan,50.61 ± nan,69.34 ± nan,98.81 ± nan,98.36 ± nan,79.08 ± nan
cora_1vcq74xm_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.10 ± nan,50.68 ± nan,69.27 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.10 ± nan,50.68 ± nan,69.27 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_aeoh1f8l_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.03 ± nan,50.67 ± nan,69.20 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.03 ± nan,50.67 ± nan,69.20 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_3kt0og6n_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.98 ± nan,50.60 ± nan,69.39 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.98 ± nan,50.60 ± nan,69.39 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_szrhr6im_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.90 ± nan,50.68 ± nan,69.07 ± nan,5.87 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.90 ± nan,50.68 ± nan,69.07 ± nan,98.81 ± nan,98.36 ± nan,79.17 ± nan
cora_d7a6tr5s_GAE,1.23 ± nan,2.83 ± nan,18.15 ± nan,27.94 ± nan,50.56 ± nan,69.21 ± nan,5.89 ± nan,1.23 ± nan,2.83 ± nan,18.15 ± nan,27.94 ± nan,50.56 ± nan,69.21 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_ogcblmzg_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.05 ± nan,50.64 ± nan,69.19 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.05 ± nan,50.64 ± nan,69.19 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_ecfnhaf7_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,28.00 ± nan,50.21 ± nan,69.24 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,28.00 ± nan,50.21 ± nan,69.24 ± nan,98.81 ± nan,98.36 ± nan,79.14 ± nan
cora_q952r9qy_GAE,1.23 ± nan,2.80 ± nan,18.17 ± nan,27.69 ± nan,50.66 ± nan,69.28 ± nan,5.88 ± nan,1.23 ± nan,2.80 ± nan,18.17 ± nan,27.69 ± nan,50.66 ± nan,69.28 ± nan,98.81 ± nan,98.36 ± nan,79.14 ± nan
cora_oyite8ur_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,28.12 ± nan,50.60 ± nan,69.22 ± nan,5.87 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,28.12 ± nan,50.60 ± nan,69.22 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_ucoomx2v_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.82 ± nan,50.68 ± nan,69.38 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.82 ± nan,50.68 ± nan,69.38 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_2cwijss9_GAE,1.23 ± nan,2.77 ± nan,18.08 ± nan,28.13 ± nan,50.68 ± nan,69.27 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.08 ± nan,28.13 ± nan,50.68 ± nan,69.27 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_z80km5n4_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.40 ± nan,69.37 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.40 ± nan,69.37 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_u3cd3dvz_GAE,3.58 ± nan,7.38 ± nan,17.88 ± nan,32.40 ± nan,54.55 ± nan,75.20 ± nan,9.53 ± nan,3.58 ± nan,7.38 ± nan,17.88 ± nan,32.40 ± nan,54.55 ± nan,75.20 ± nan,99.06 ± nan,98.72 ± nan,78.80 ± nan
cora_l509kjch_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,33.07 ± nan,50.64 ± nan,72.32 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,33.07 ± nan,50.64 ± nan,72.32 ± nan,99.02 ± nan,98.63 ± nan,79.86 ± nan
cora_grmdsbsl_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.84 ± nan,50.69 ± nan,72.15 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.84 ± nan,50.69 ± nan,72.15 ± nan,99.02 ± nan,98.63 ± nan,77.40 ± nan
cora_8158drcf_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.82 ± nan,50.85 ± nan,72.24 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.82 ± nan,50.85 ± nan,72.24 ± nan,99.02 ± nan,98.63 ± nan,79.83 ± nan
cora_doib3y8a_GAE,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.98 ± nan,50.91 ± nan,72.26 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.62 ± nan,32.98 ± nan,50.91 ± nan,72.26 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_e6h6tpd5_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.82 ± nan,50.74 ± nan,72.10 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.82 ± nan,50.74 ± nan,72.10 ± nan,99.02 ± nan,98.63 ± nan,77.41 ± nan
cora_pxjzqp51_GAE,1.70 ± nan,4.22 ± nan,21.65 ± nan,32.86 ± nan,50.75 ± nan,72.46 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.65 ± nan,32.86 ± nan,50.75 ± nan,72.46 ± nan,99.02 ± nan,98.63 ± nan,77.38 ± nan
cora_d6jc2imh_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,33.01 ± nan,50.76 ± nan,72.13 ± nan,7.12 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,33.01 ± nan,50.76 ± nan,72.13 ± nan,99.02 ± nan,98.63 ± nan,79.83 ± nan
cora_rgps7ukm_GAE,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.98 ± nan,50.67 ± nan,72.43 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.59 ± nan,32.98 ± nan,50.67 ± nan,72.43 ± nan,99.02 ± nan,98.63 ± nan,77.42 ± nan
